source,source_id,label,recommended_by,state,verdict
response,6060,5,,noted,
response,6060,6,,noted,
response,6060,7,,noted,
response,6060,8,,noted,
response,6060,9,,noted,
response,6067,1,,form letter,
response,6067,2,,form letter,
response,6067,3,,unreadable,
response,6067,4,,form letter,
response,6067,5,,form letter,
response,6067,6,,form letter,
response,6067,7,,form letter,
response,6067,8,,form letter,
response,6067,9,,form letter,
response,6067,10,,form letter,
response,6067,11,,form letter,
response,6067,12,,form letter,
response,6067,13,,form letter,
response,6067,14,,form letter,
response,6067,15,,form letter,
response,6067,16,,form letter,
response,6067,17,,form letter,
response,6067,18,,form letter,
response,6067,19,,form letter,
response,6067,20,,form letter,
response,6068,2,,form letter,
response,6068,3,,form letter,
response,6068,4,,form letter,
response,6068,5,,form letter,
response,6068,6,,form letter,
response,6068,7,,form letter,
response,6068,8,,form letter,
response,6068,9,,form letter,
response,6068,10,,form letter,
response,6068,11,,form letter,
response,6068,12,,form letter,
response,6069,2,,form letter,
response,6069,3,,form letter,
response,6069,4,Labor Party senators,dissent,
response,6069,5,Labor Party senators,dissent,
response,6069,6,Labor Party senators,dissent,
response,6069,7,Labor Party senators,dissent,
response,6070,1,Labor Senators,dissent,
response,6070,2,Labor Party Senators,dissent,
response,6070,3,Labor Party Senators,dissent,
response,6070,4,Labor Party Senators,dissent,
response,6070,5,Labor Senators,dissent,
response,6070,6,Labor Party Senators,dissent,
response,6143,2,,form letter,
response,6143,3,,form letter,
response,6143,4,,form letter,
response,6143,5,,form letter,
response,6143,6,,form letter,
response,6143,7,,form letter,
response,6143,8,,form letter,
response,6143,9,,form letter,
response,6143,10,,form letter,
response,6143,11,,form letter,
response,6143,12,,form letter,
response,6143,13,,form letter,
response,6143,14,,form letter,
response,6143,15,,form letter,
response,6143,16,,form letter,
response,6143,17,,form letter,
response,6143,18,,form letter,
response,6143,19,,form letter,
response,6143,20,,form letter,
response,6147,2,,form letter,
response,6147,3,,form letter,
response,6147,4,,form letter,
response,6147,5,,form letter,
response,6147,6,,form letter,
response,6147,7,,form letter,
response,6147,8,,form letter,
response,6147,9,,form letter,
response,6147,10,,form letter,
response,6147,11,,form letter,
response,6147,12,,form letter,
response,6147,13,,form letter,
response,6147,14,,form letter,
response,6147,15,,form letter,
response,6147,16,,form letter,
response,6147,17,,form letter,
response,6147,18,,form letter,
response,6147,19,,form letter,
response,6147,20,,form letter,
response,6148,2,,form letter,
response,6148,3,,form letter,
response,6148,4,,form letter,
response,6148,5,,form letter,
response,6148,6,,form letter,
response,6148,7,,form letter,
response,6148,8,,form letter,
response,6148,9,,form letter,
response,6148,10,,form letter,
response,6148,11,,form letter,
response,6148,12,,form letter,
response,6148,13,,form letter,
response,6148,14,,form letter,
response,6148,15,,form letter,
response,6148,16,,form letter,
response,6148,17,,form letter,
response,6149,2,,form letter,
response,6149,3,,form letter,
response,6149,4,,form letter,
response,6149,5,,form letter,
response,6149,6,,form letter,
response,6149,7,,form letter,
response,6149,8,,unreadable,
response,6149,9,,form letter,
response,6149,10,,form letter,
response,6149,11,,form letter,
response,6149,12,,form letter,
response,6149,13,,form letter,
response,6149,14,,form letter,
response,6150,2,,form letter,
response,6150,3,,form letter,
response,6150,4,,form letter,
response,6150,5,,form letter,
response,6150,6,,form letter,
response,6150,7,,form letter,
response,6150,8,,form letter,
response,6150,9,,form letter,
response,6150,10,,form letter,
response,6150,11,,form letter,
response,6150,12,,form letter,
response,6150,13,,form letter,
response,6150,14,,form letter,
response,6150,15,,form letter,
response,6150,16,,form letter,
response,6150,17,,form letter,
response,6150,18,,form letter,
response,6151,1,Labor Senators,dissent,
response,6151,2,Senator Patrick,dissent,
response,6151,3,Australian Greens,dissent,
response,6151,4,Australian Greens,dissent,
response,6151,5,Australian Greens,dissent,
response,6151,6,Australian Greens,dissent,
response,6151,7,Australian Greens,dissent,
response,6151,8,Australian Greens,dissent,
response,6151,9,Australian Greens,dissent,
response,6151,10,Australian Greens,dissent,
response,6151,11,Australian Greens,dissent,
response,6151,12,Australian Greens,dissent,
response,6151,13,Australian Greens,dissent,
response,6151,14,Australian Greens,dissent,
response,6151,15,Australian Greens,dissent,
response,6151,16,Australian Greens,dissent,
response,6151,17,Australian Greens,dissent,
response,6151,18,Australian Greens,dissent,
response,6151,19,Australian Greens,dissent,
response,6151,20,Australian Greens,dissent,
response,6151,21,Australian Greens,dissent,
response,6151,22,Australian Greens,dissent,
response,6151,23,Australian Greens,dissent,
response,6151,24,Australian Greens,dissent,
response,6151,25,Australian Greens,dissent,
response,6151,26,Australian Greens,dissent,
response,6151,27,Australian Greens,dissent,
response,6151,28,Australian Greens,dissent,
response,6151,29,Australian Greens,dissent,
response,6151,30,Australian Greens,dissent,
response,6151,31,Australian Greens,dissent,
response,6151,32,Australian Greens,dissent,
response,6152,2,,form letter,
response,6152,3,,form letter,
response,6152,4,,form letter,
response,6153,2,,form letter,
response,6153,3,,form letter,
response,6153,4,,form letter,
response,6153,5,,form letter,
response,6153,6,,form letter,
response,6153,7,,form letter,
response,6153,8,,form letter,
response,6153,9,,form letter,
response,6153,10,,form letter,
response,6153,11,,form letter,
response,6153,12,,form letter,
response,6153,13,,form letter,
response,6153,14,,unreadable,
response,6153,15,,form letter,
response,6153,16,,form letter,
response,6153,17,,form letter,
response,6153,18,,form letter,
response,6153,19,,form letter,
response,6153,20,,form letter,
response,6153,21,,form letter,
response,6153,22,,form letter,
response,6153,23,,form letter,
response,6155,2,,form letter,
response,6155,3,,form letter,
response,6155,4,,form letter,
response,6155,5,,form letter,
response,6155,6,,form letter,
response,6155,7,,form letter,
response,6155,8,,form letter,
response,6155,9,,form letter,
response,6155,10,,form letter,
response,6156,2,,form letter,
response,6156,3,,form letter,
response,6156,5,,form letter,
response,6156,6,,form letter,
response,6156,7,,form letter,
response,6156,8,,form letter,
response,6156,9,,form letter,
response,6156,10,,form letter,
response,6156,11,,form letter,
response,6156,12,,form letter,
response,6156,13,,form letter,
response,6156,14,,form letter,
response,6156,15,,form letter,
response,6156,16,,form letter,
response,6156,17,,form letter,
response,6156,18,,form letter,
response,6157,2,,position,accepted
response,6157,3,,unreadable,
response,6157,4,,position,accepted
response,6159,2,,form letter,
response,6159,3,,form letter,
response,6159,4,,form letter,
response,6159,5,,form letter,
response,6159,6,,form letter,
response,6159,7,,form letter,
response,6159,8,,form letter,
response,6160,2,,form letter,
response,6160,3,,form letter,
response,6160,4,,form letter,
response,6160,5,,form letter,
response,6160,6,,form letter,
response,6161,2,,form letter,
response,6161,3,,form letter,
response,6161,4,,form letter,
response,6161,5,,form letter,
response,6161,6,,form letter,
response,6161,7,,form letter,
response,6161,8,,form letter,
response,6161,9,,form letter,
response,6161,10,,form letter,
response,6161,11,,form letter,
response,6161,12,,form letter,
response,6161,13,,form letter,
response,6161,14,,form letter,
response,6161,15,,form letter,
response,6161,16,,form letter,
response,6161,17,,form letter,
response,6161,18,,form letter,
response,6161,19,,form letter,
response,6161,20,,form letter,
response,6161,21,,form letter,
response,6161,22,,form letter,
response,6161,23,,form letter,
response,6161,24,,form letter,
response,6162,2,,form letter,
response,6162,3,,form letter,
response,6162,4,,form letter,
response,6162,5,,form letter,
response,6162,6,,form letter,
response,6162,7,,form letter,
response,6162,8,,form letter,
response,6164,2,,form letter,
response,6164,3,,form letter,
response,6208,2,,noted,
response,6208,3,,position,accepted
response,6209,2,,form letter,
response,6209,3,,form letter,
response,6209,4,,form letter,
response,6210,2,,form letter,
response,6210,3,,form letter,
response,6210,4,,form letter,
response,6210,5,,unreadable,
response,6210,6,,form letter,
response,6210,7,,form letter,
response,6210,8,,form letter,
response,6213,2,,form letter,
response,6213,3,,form letter,
response,6213,4,,form letter,
response,6213,5,,form letter,
response,6213,6,,form letter,
response,6213,7,,form letter,
response,6213,8,,form letter,
response,6213,9,,form letter,
response,6213,11,,form letter,
response,6213,12,,form letter,
response,6226,1,,form letter,
response,6226,2,,form letter,
response,6226,3,,form letter,
response,6226,4,,form letter,
response,6226,5,,form letter,
response,6226,6,,form letter,
response,6226,7,,form letter,
response,6226,8,,form letter,
response,6226,9,,form letter,
response,6226,10,,form letter,
response,6227,1,,form letter,
response,6228,1,,form letter,
response,6228,2,,form letter,
response,6228,3,,form letter,
response,6228,4,,form letter,
response,6228,5,,form letter,
response,6228,6,,form letter,
response,6228,7,,form letter,
response,6228,8,,form letter,
response,6228,9,,form letter,
response,6228,10,,form letter,
response,6228,11,,form letter,
response,6228,12,,form letter,
response,6228,13,,form letter,
response,6229,1,,form letter,
response,6234,5,Coalition Senators,dissent,
response,6235,1,,form letter,
response,6235,2,,form letter,
response,6236,2,,form letter,
response,6236,3,,form letter,
response,6236,4,,form letter,
response,6236,5,,form letter,
response,6236,6,,form letter,
response,6237,1,,form letter,
response,6237,2,,form letter,
response,6237,3,,form letter,
response,6238,1,,noted,
response,6238,2,,position,accepted
response,6238,3,,position,accepted
response,6238,4,,position,accepted
response,6238,5,,position,accepted
response,6238,6,,position,accepted
response,6238,7,,position,accepted
response,6238,8,,position,accepted
response,6238,9,,position,accepted
response,6238,10,,position,accepted
response,6238,11,,position,accepted
response,6238,12,,position,not accepted
response,6238,14,,position,in part or in principle
response,6238,15,,noted,
response,6239,2,,form letter,
response,6239,3,,form letter,
response,6239,4,,form letter,
response,6239,5,,form letter,
response,6239,6,,form letter,
response,6239,7,,form letter,
response,6240,2,,form letter,
response,6240,3,,form letter,
response,6240,4,,form letter,
response,6240,5,,form letter,
response,6240,6,,form letter,
