candidate_id,jurisdiction,title,year_start,year_end,year_text,inquiry_family,discovery_source,candidate_page,verification_status,recommendation_tracking_status,notes
rc-candidate-0116,Commonwealth,Royal Commission on the use and effects of chemical agents on Australian personnel in Vietnam (1983–1985),1983,1985,1983–1985,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0117,Commonwealth,Royal Commission on Australia's security and intelligence agencies (1983–1985),1983,1985,1983–1985,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0118,Commonwealth,Commission of inquiry into compensation arising from social security conspiracy prosecutions (1984–1986),1984,1986,1984–1986,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0119,Commonwealth,Royal Commission into British nuclear tests in Australia (1984–1985),1984,1985,1984–1985,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/McClelland_Royal_Commission,candidate_unverified,not_assessed,
rc-candidate-0120,Commonwealth,Royal Commission of inquiry into alleged telephone interceptions (1985–1986),1985,1986,1985–1986,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0121,Commonwealth,Royal Commission of inquiry into the Chamberlain convictions (1986–1987),1986,1987,1986–1987,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Death_of_Azaria_Chamberlain,candidate_unverified,not_assessed,
rc-candidate-0122,Commonwealth,"Royal Commission into grain storage, handling and transport (1986–1988)",1986,1988,1986–1988,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0123,Commonwealth,Royal Commission into Aboriginal Deaths in Custody (1987–1991),1987,1991,1987–1991,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_Aboriginal_Deaths_in_Custody,candidate_unverified,not_assessed,
rc-candidate-0124,Commonwealth,Commission of inquiry into the Australian Secret Intelligence Service (1994–1995),1994,1995,1994–1995,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0125,Commonwealth,Royal Commission of inquiry into the leasing by the Commonwealth of accommodation in Centenary House (1994),1994,1994,1994,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0126,Commonwealth,Commission of Inquiry into the relations between the CAA and Seaview Air (1994–1996),1994,1996,1994–1996,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0127,Commonwealth,Royal Commission into HIH Insurance (2001–2003),2001,2003,2001–2003,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_HIH_Insurance,candidate_unverified,not_assessed,
rc-candidate-0128,Commonwealth,Royal Commission into the Building and Construction Industry (2001–2003),2001,2003,2001–2003,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_the_Building_and_Construction_Industry,candidate_unverified,not_assessed,
rc-candidate-0129,Commonwealth,Royal Commission to Inquire into the Centenary House Lease (2004),2004,2004,2004,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0130,Commonwealth,Inquiry into certain Australian companies in relation to the UN Oil-For-Food Programme (2005–2006),2005,2006,2005–2006,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Cole_Inquiry,candidate_unverified,not_assessed,
rc-candidate-0131,Commonwealth,Equine Influenza Inquiry (2008),2008,2008,2008,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0132,Commonwealth,Royal Commission into Institutional Responses to Child Sexual Abuse (2013–2017),2013,2017,2013–2017,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_Institutional_Responses_to_Child_Sexual_Abuse,candidate_unverified,not_assessed,
rc-candidate-0133,Commonwealth,Royal Commission into the Home Insulation Program (2013–2014),2013,2014,2013–2014,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_the_Home_Insulation_Program,candidate_unverified,not_assessed,
rc-candidate-0134,Commonwealth,Royal Commission into Trade Union Governance and Corruption (2014–2015),2014,2015,2014–2015,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_Trade_Union_Governance_and_Corruption,candidate_unverified,not_assessed,
rc-candidate-0135,Commonwealth,Royal Commission into the Child Protection and Youth Detention Systems of the Government of the Northern Territory (2016–2017),2016,2017,2016–2017,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_the_Child_Protection_and_Youth_Detention_Systems_of_the_Government_of_the_Northern_Territory,candidate_unverified,not_assessed,
rc-candidate-0136,Commonwealth,"Royal Commission into Misconduct in the Banking, Superannuation and Financial Services Industry (2017–2019)",2017,2019,2017–2019,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,"https://en.wikipedia.org/wiki/Royal_Commission_into_Misconduct_in_the_Banking,_Superannuation_and_Financial_Services_Industry",candidate_unverified,not_assessed,
rc-candidate-0137,Commonwealth,Royal Commission into Aged Care Quality and Safety (2018–2021),2018,2021,2018–2021,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_Aged_Care_Quality_and_Safety,candidate_unverified,not_assessed,
rc-candidate-0138,Commonwealth,"Royal Commission into Violence, Abuse, Neglect and Exploitation of People with Disability (2019–2023)",2019,2023,2019–2023,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,"https://en.wikipedia.org/wiki/Royal_Commission_into_Violence,_Abuse,_Neglect_and_Exploitation_of_People_with_Disability",candidate_unverified,not_assessed,
rc-candidate-0139,Commonwealth,Royal Commission into National Natural Disaster Arrangements (2020),2020,2020,2020,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_National_Natural_Disaster_Arrangements,candidate_unverified,not_assessed,
rc-candidate-0140,Commonwealth,Royal Commission into the Robodebt Scheme (2022–2023),2022,2023,2022–2023,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_the_Robodebt_Scheme,candidate_unverified,not_assessed,
rc-candidate-0141,Commonwealth,Royal Commission into Defence and Veteran Suicide (2021–2024),2021,2024,2021–2024,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_Defence_and_Veteran_Suicide,candidate_unverified,not_assessed,
rc-candidate-0142,Commonwealth,Royal Commission on Antisemitism and Social Cohesion (2026–),2026,2026,2026,royal_commission,https://en.wikipedia.org/wiki/List_of_Australian_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_on_Antisemitism_and_Social_Cohesion,candidate_unverified,not_assessed,
rc-candidate-0143,New South Wales,Royal Commission of Inquiry into the Condition of the Harbour of Port Jackson (1865–1866),1865,1866,1865–1866,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0144,New South Wales,"Royal Commission to enquire into crime in the Braidwood District (1867) (Clarke brothers, bushrangers)",1867,1867,1867,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,https://en.wikipedia.org/wiki/Clarke_brothers,candidate_unverified,not_assessed,
rc-candidate-0145,New South Wales,"Royal Commission of Enquiry into certain charges referred against and by Mr Farrand, Police Magistrate and Mr Parker, Clerk of Petty Sessions, at Forbes (c. 1868–c. 1869)",1868,1869,1868 1869,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0146,New South Wales,"Royal Commission of Enquiry into certain cases of Alleged Kidnapping of Natives of the Loyalty Islands, in the years 1865–1868; and the state and probable results of Polynesian Immigration (1869)",1865,1869,1865–1868 1869,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0147,New South Wales,Royal Commission of Inquiry into the Working of the present Gold Fields Act and Regulations of New South Wales and into the best means of securing a permanent water supply for the Gold Fields of the Colony (1870–1871),1870,1871,1870–1871,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0148,New South Wales,"Royal Commission appointed to inquire into and report upon the working and management of the public charities of the Colony (""Royal Commission into Public Charities""), (1873)",1873,1873,1873,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0149,New South Wales,"Royal Commission on Oyster Culture (""Oyster Culture Commission""), (1876–1877)",1876,1877,1876–1877,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0150,New South Wales,"Royal Commission to inquire into and report upon the general management and discipline of the gaol at Berrima (""Berrima Gaol Inquiry Commission""), (1878)",1878,1878,1878,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,https://en.wikipedia.org/wiki/Berrima_Gaol,candidate_unverified,not_assessed,
rc-candidate-0151,New South Wales,Royal Commission to inquire into and report upon the working of the Real Property Acts (1879),1879,1879,1879,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0152,New South Wales,Royal Commission of Inquiry into the conduct of Frederick William Meymott (1880),1880,1880,1880,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0153,New South Wales,"Royal Commission of Inquiry into the Management of the Quarantine Station North Head and the hulk Faraway (""Rendell Royal Commission""), (1881)",1881,1881,1881,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,https://en.wikipedia.org/wiki/North_Head_Quarantine_Station,candidate_unverified,not_assessed,
rc-candidate-0154,New South Wales,"Royal Commission to inquire into the working of the laws and regulations, and to the arrangement made from time to time for the establishment and maintenance of the military forces of New South Wales (""Military Defences Inquiry Commission""), (1881)",1881,1881,1881,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0155,New South Wales,"Royal Commission to inquire into the expenditure and distribution of £17,100 to the Milburn Creek Copper-mining Company limited.",,,,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0156,New South Wales,"Royal Commission into the working of the Friendly Societies Act, 37 Vic. No.4 (1881–1882)",1881,1882,1881–1882,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0157,New South Wales,Royal Commission on Noxious and Offensive Trades (1882),1882,1882,1882,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0158,New South Wales,Royal Commission on the Conservation of Water (1884–1887),1884,1887,1884–1887,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0159,New South Wales,Royal Commission on Collieries (1886),1886,1886,1886,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
